2021-07-13 15:28:02,417 | train | INFO | Config : {'random_seed': 42}
2021-08-04 14:24:03,945 | train | INFO | hyp: ['Kim Soo-mi said, "For the first time, Chef Michael\'s food was the most delicious among the guests."']
2021-08-04 14:24:13,925 | train | INFO | ref: ['From the group room to the couple room, you can choose your room according to the number of people, and you can enjoy a pleasant barbecue at a separate barbecue place for each room.']
2021-08-04 14:24:13,925 | train | INFO | hyp: ['From the group room to the couple room, you can choose your room according to the number of people, and you can enjoy a pleasant barbecue at a separate barbecue place for each room.']
2021-08-04 14:24:21,220 | train | INFO | ref: ['Nighttime, which runs from 7 p.m., is open to adults, allowing them to enjoy a romantic atmosphere among lovers.']
2021-08-04 14:24:21,220 | train | INFO | hyp: ['Nighttime, which runs from 7 p.m., is open to adults, allowing them to enjoy a romantic atmosphere among lovers.']
2021-08-04 14:24:26,918 | train | INFO | ref: ['There is also a place where you can rest while you drink tea and coffee that is indispensable in the salon culture.']
2021-08-04 14:24:26,918 | train | INFO | hyp: ['There is also a place where you can rest while you drink tea and coffee that is indispensable in the salon culture.']
2021-08-04 14:24:32,550 | train | INFO | ref: ["Jirye Artists' Colony is a village built when Imha Dam in Andong was constructed."]
2021-08-04 14:24:32,550 | train | INFO | hyp: ["Jirye Artists' Colony is a village built when Imha Dam in Andong was constructed."]
2021-08-04 14:24:45,382 | train | INFO | ref: ['Thanks to such efforts, the number of paid experience attendances for 10 days from the opening on the 19th until the 28th was 37,899, and the total number of visitors was 1,810,753, of which 21.4% were foreigners with 387,501.']
2021-08-04 14:24:45,383 | train | INFO | hyp: ['Thanks to such efforts, the number of paid experience attendances for 10 days from the opening on the 19th until the 28th was 37,899, and the total number of visitors was 1,81,753, of which 21.4% were foreigners and 387,501.']
2021-08-04 14:24:50,605 | train | INFO | ref: ['In the midst of the empty winter, no haven for birds can be found.']
2021-08-04 14:24:50,605 | train | INFO | hyp: ['In the midst of the empty winter, no haven for birds can be found.']
2021-08-04 14:25:09,744 | train | INFO | ref: ["In order to drive out this snake, a pig-shaped pagoda, a foundation stone in the shape of a wild boar, was built on the grounds of Daesansa Temple in Woleunsan Mountain to attract visitors' attention."]
2021-08-04 14:25:09,744 | train | INFO | hyp: ['In order to drive out this snake, a bird-shaped grounds stone in the shape of a pig is built in the shape of a pig-shaped grounds in Daesansa-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san-san.']
2021-08-04 14:32:05,643 | train | INFO | Config : {'random_seed': 42, 'batch_size': 4}
2021-08-04 14:32:05,644 | train | INFO | device: cpu
2021-08-04 14:32:05,644 | train | INFO | CUDA is available : False
2021-08-04 14:32:05,644 | train | INFO | PyTorch version : 1.9.0
2021-08-04 14:32:40,902 | train | INFO | loss: 3.76102614
2021-08-04 14:32:55,294 | train | INFO | loss: 2.59607315
2021-08-04 14:33:16,574 | train | INFO | loss: 2.50502181
2021-08-04 14:33:36,723 | train | INFO | loss: 2.52853394
2021-08-04 14:34:35,100 | train | INFO | Config : {'random_seed': 42, 'batch_size': 4}
2021-08-04 14:34:35,101 | train | INFO | device: cpu
2021-08-04 14:34:35,102 | train | INFO | CUDA is available : False
2021-08-04 14:34:35,102 | train | INFO | PyTorch version : 1.9.0
2021-08-04 14:35:06,447 | train | INFO | loss: 3.76102614
2021-08-04 14:35:19,766 | train | INFO | loss: 2.59607315
2021-08-04 14:35:41,973 | train | INFO | loss: 2.50502181
2021-08-04 14:36:01,646 | train | INFO | loss: 2.52853394
2021-08-04 14:36:14,729 | train | INFO | loss: 2.63940024
2021-08-04 14:36:30,329 | train | INFO | loss: 2.69563484
2021-08-04 14:36:52,091 | train | INFO | loss: 2.89325571
2021-08-04 14:37:09,315 | train | INFO | loss: 2.41585636
2021-08-04 14:37:23,281 | train | INFO | loss: 1.75389969
2021-08-04 14:37:39,786 | train | INFO | loss: 1.47690594
2021-08-04 14:37:57,085 | train | INFO | loss: 2.51211762
2021-08-04 14:38:13,883 | train | INFO | loss: 2.56726432
2021-08-04 14:38:24,149 | train | INFO | loss: 1.98032892
2021-08-04 14:38:39,698 | train | INFO | loss: 3.52195215
2021-08-04 14:38:56,315 | train | INFO | loss: 3.94274020
2021-08-04 14:39:10,161 | train | INFO | loss: 2.78842998
2021-08-04 14:39:27,199 | train | INFO | loss: 1.82813430
2021-08-04 14:39:44,367 | train | INFO | loss: 1.96218431
2021-08-04 14:39:59,671 | train | INFO | loss: 2.21844339
2021-08-04 14:40:12,735 | train | INFO | loss: 2.53601360
2021-08-04 14:40:25,456 | train | INFO | loss: 2.31587958
2021-08-04 14:40:41,167 | train | INFO | loss: 4.01747322
2021-08-04 14:40:57,573 | train | INFO | loss: 3.03284431
2021-08-04 14:41:14,436 | train | INFO | loss: 4.36033678
2021-08-04 14:41:22,762 | train | INFO | loss: 0.85463816
2021-08-04 14:41:32,268 | train | INFO | ref: ['Facilities that can be reserved for each resort can be found in Sumnadeuri (Forest Outing), and reservations can be made on a first-come, first-served basis.']
2021-08-04 14:41:32,268 | train | INFO | hyp: ['The facilities that can be booked for each resort can be found in the Forest Naddle, and it can be booked immediately as a sewing line.']
2021-08-04 14:41:52,216 | train | INFO | ref: ['In particular, Da-young, who proposed an activity, made everyone laugh by making a long face and saying, "Who said we should ride this?" and is drawing attention to the hardcore Goseong travel that made the two soul-blowing.']
2021-08-04 14:41:52,217 | train | INFO | hyp: ['In particular, Daeong, who proposed an activity, was a prejudice that made everyone bread with the appearance of making a wole, saying, "Who would make this?" and was a prejudice that made everyone bread with the appearance of making a wole.']
2021-08-04 14:42:33,189 | train | INFO | ref: ['Jeju Tourism Organization said, "We will try to present the unique beauty of Jeju City\'s night to more people by developing various and new night tour contents."']
2021-08-04 14:42:33,190 | train | INFO | hyp: ['Jyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeye']
2021-08-04 14:42:40,344 | train | INFO | ref: ['Some prizes are awarded based on the size, weight, and the number of fish you caught.']
2021-08-04 14:42:40,344 | train | INFO | hyp: ['A prizes will also be awarded a prizes based on the size, weight, and the number of matches.']
2021-08-04 14:42:45,708 | train | INFO | ref: ['It opened in April 1990 and was renamed as the Busan Metropolitan Joongang Library in January 1995.']
2021-08-04 14:42:45,708 | train | INFO | hyp: ['Opened in April 1990 and changed its name to the Busan Metropolitan Library in January 1995.']
2021-08-04 14:43:09,666 | train | INFO | ref: ['It offers a variety of menus, including aged fish sashimi, spotty belly greenling set, sashimi set, stewed fish, sashimi rice bowl, Korean set menu with grilled fish, cod soup, and flounder soup with mugwort.']
2021-08-04 14:43:09,667 | train | INFO | hyp: ['It offers a variety of menus, including sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set, sunset set.']
2021-08-04 14:43:17,774 | train | INFO | ref: ['He was a heroic king who revived the declining Baekje by devising a wealthy strong soldier that matches his name.']
2021-08-04 14:43:17,774 | train | INFO | hyp: ['He was a heroic king who resuscitated the falling army by creating a non-governmental force in accordance with his name.']
2021-08-04 14:43:26,676 | train | INFO | ref: ['The hotel offers a cold pack to keep your drinks cool, while the city of Ulsan also supports a set of first-aid travel medicine.']
2021-08-04 14:43:26,676 | train | INFO | hyp: ['The hotel offers a cold pack that allows you to keep your drinks cool during the trip, while the Ulsan City supports a set of ambulatory medications for the trip.']
2021-08-04 14:43:35,091 | train | INFO | ref: ['In addition, to develop a desirable forest tourism business model, it is developing and operating a variety of forest tour programs not only with the KORAIL Tourism Development, but also with Tour Dure and the local residents.']
2021-08-04 14:43:35,092 | train | INFO | hyp: ['In addition, it develops and operates a variety of forest tour programs with tour Dure and local residents to develop a desirable forest tour business model.']
2021-08-04 14:43:44,382 | train | INFO | ref: ['Citizens can experience the culture of dogs by participating in various events such as discus throwing, face painting, painting puppies, making fans and survival OX quizzes.']
2021-08-04 14:43:44,382 | train | INFO | hyp: ['Citizens can experience the culture of dogs by participating in various events such as throwing, face painting, making spots, and survival OX quizzes.']
2021-08-04 14:43:51,488 | train | INFO | ref: ['Jeonju City prepares a rich traditional culture program centered on Jeonju Hanok Village during the Lunar New Year holidays.']
2021-08-04 14:43:51,489 | train | INFO | hyp: ['The Preju City prepares a rich traditional culture program centered on the Preju Hanok village during the Preju New Year holidays.']
2021-08-04 14:43:59,493 | train | INFO | ref: ['It is said that Byeongpungbawi Rock is so beautiful that Sinseon (Taoist hermit with miraculous powers) came down to live here and he or she gave the name of Byeongpungdo.']
2021-08-04 14:43:59,494 | train | INFO | hyp: ['It is also said that the freshness of the stone is beautiful to live here, and that the freshness has been called the stone.']
2021-08-04 14:44:06,165 | train | INFO | ref: ['This is not the first word he made, but it has been explosively popular since last summer.']
2021-08-04 14:44:06,165 | train | INFO | hyp: ['It is not a word he made for the first time but a word that has been explosively popular since last summer.']
2021-08-04 14:44:10,452 | train | INFO | ref: ['It is not to just imitate anyone, but to imitate those who are good.']
2021-08-04 14:44:10,453 | train | INFO | hyp: ['It is not to imitate anyone but imitate those who are good.']
2021-08-04 14:44:14,749 | train | INFO | ref: ['It is a landscape of Macau 300 years ago that I imagine.']
2021-08-04 14:44:14,749 | train | INFO | hyp: ['It is a landscape of Macau 300 years ago that I imagine.']
2021-08-04 14:44:24,613 | train | INFO | ref: ['However, as the powers reacted coldly whereas the media around the world were cooperative, the resentful patriot lamented day after day and died after failing to overcome his righteous indignation.']
